QUOTE_READTIME,VIX,OVX,WLEMUINDXD,USEPUINDXD,GSCPI,STLFSI3,USD_Index,INF,INFECTDISEMVTRACKD
1/3/2017,12.85,32.880001,24.4,89.85,-0.23,-0.1432,103.209999,5.02078,9.555
1/4/2017,11.85,32.360001,17.46,101.99,-0.23,-0.1432,102.699997,5.02078,46.17
1/5/2017,11.67,31.559999,84.05,134.47,-0.23,-0.1432,101.519997,5.02078,25.725
1/6/2017,11.32,30.469999,7.07,96.97,-0.23,-0.1629,102.220001,5.02078,39.015
1/9/2017,11.56,33.73,45.66,121.76,-0.23,-0.1629,101.93,5.02078,60.615
1/10/2017,11.49,33.610001,21.34,121.9,-0.23,-0.1629,102.010002,5.02078,36.795
1/11/2017,11.26,32.950001,45.1,124.56,-0.23,-0.1629,101.779999,5.02078,34.545
1/12/2017,11.54,32.369999,5.31,113.32,-0.23,-0.1629,101.349998,5.02078,38.205
1/13/2017,11.23,30.73,127.1,135.56,-0.23,-0.1972,101.18,5.02078,29.715
1/17/2017,11.87,31.25,145.98,160.96,-0.23,-0.1972,100.330002,5.02078,37.785
1/18/2017,12.48,31.24,16.18,135.59,-0.23,-0.1972,100.93,5.02078,78.69
1/19/2017,12.78,30.879999,5.23,95.56,-0.23,-0.1972,101.150002,5.02078,102.03
1/20/2017,11.54,29.190001,53.09,141.55,-0.23,-0.213,100.739998,5.02078,56.535
1/23/2017,11.77,30.790001,59.46,154.77,-0.23,-0.213,100.160004,5.02078,51.375
1/24/2017,11.07,29.59,27.5,136.15,-0.23,-0.213,100.349998,5.02078,76.365
1/25/2017,10.81,30.41,5.35,175.14,-0.23,-0.213,100.029999,5.02078,84.69
1/26/2017,10.63,29.59,19.13,89.25,-0.23,-0.213,100.379997,5.02078,81.705
1/27/2017,10.58,29.780001,24.45,135.05,-0.23,-0.3338,100.529999,5.02078,71.925
1/30/2017,11.88,30.940001,17.26,115.06,-0.23,-0.3338,100.43,5.02078,84.975
1/31/2017,11.99,31.33,15.24,139.29,0.21,-0.3338,99.510002,5.02078,83.565
2/1/2017,11.81,30.65,27.34,158.28,0.21,-0.3338,99.639999,5.62072,102.555
2/2/2017,11.93,29.389999,9.94,113.53,0.21,-0.3338,99.849998,5.62072,79.92
2/3/2017,10.97,28.110001,18.8,131.28,0.21,-0.2524,99.870003,5.62072,82.56
2/6/2017,11.37,29.370001,35.2,150.83,0.21,-0.2524,99.910004,5.62072,81.63
2/7/2017,11.29,29.610001,13.9,121.82,0.21,-0.2524,100.260002,5.62072,58.83
2/8/2017,11.45,29.09,5.48,118.99,0.21,-0.2524,100.279999,5.62072,45.75
2/9/2017,10.88,28.25,25.02,74.34,0.21,-0.2524,100.650002,5.62072,45.75
2/10/2017,10.85,26.43,12.65,231.24,0.21,-0.2467,100.800003,5.62072,45.75
2/13/2017,11.07,26.99,9.29,77.85,0.21,-0.2467,100.959999,5.62072,45.75
2/14/2017,10.74,27.49,34.3,120.2,0.21,-0.2467,101.25,5.62072,45.75
2/15/2017,11.97,27.75,11.02,130.16,0.21,-0.2467,101.18,5.62072,45.75
2/16/2017,11.76,27.370001,5.08,89.07,0.21,-0.2467,100.440002,5.62072,45.75
2/17/2017,11.49,25.290001,100.31,143.29,0.21,-0.4445,100.949997,5.62072,45.75
2/21/2017,11.57,25.790001,27.86,87.54,0.21,-0.4445,101.370003,5.62072,45.75
2/22/2017,11.74,27.09,58.98,226.71,0.21,-0.4445,101.330002,5.62072,45.75
2/23/2017,11.71,25.790001,4.94,84.74,0.21,-0.4445,101.050003,5.62072,45.75
2/24/2017,11.47,25.719999,6.19,99,0.21,-0.2933,101.089996,5.62072,45.75
2/27/2017,12.09,25.01,18.13,117.37,0.21,-0.2933,101.129997,5.62072,45.75
2/28/2017,12.92,25.459999,20.93,114.25,0.23,-0.2933,101.120003,5.62072,45.75
3/1/2017,12.54,24.67,16.02,111.9,0.23,-0.2933,101.779999,4.8824,45.75
3/2/2017,11.81,25.940001,15.18,125.27,0.23,-0.2933,102.199997,4.8824,45.75
3/3/2017,10.96,25.59,23.94,88.91,0.23,-0.5077,101.540001,4.8824,45.75
3/6/2017,11.24,26.959999,9.44,104.29,0.23,-0.5077,101.639999,4.8824,9.555
3/7/2017,11.45,26.459999,20.76,71.17,0.23,-0.5077,101.809998,4.8824,46.17
3/8/2017,11.86,31.74,16.34,124.51,0.23,-0.5077,102.07,4.8824,25.725
3/9/2017,12.3,31.98,21.77,95.37,0.23,-0.5077,101.849998,4.8824,39.015
3/10/2017,11.66,33.450001,5.95,81.65,0.23,-0.5367,101.25,4.8824,60.615
3/13/2017,11.35,32.389999,8.24,56.5,0.23,-0.5367,101.379997,4.8824,36.795
3/14/2017,12.3,33.189999,99.89,122.3,0.23,-0.5367,101.699997,4.8824,34.545
3/15/2017,11.63,30.08,15.9,159.48,0.23,-0.5367,100.739998,4.8824,38.205
3/16/2017,11.21,28.629999,20.87,91.44,0.23,-0.5367,100.269997,4.8824,29.715
3/17/2017,11.28,27.450001,6.33,152.01,0.23,-0.4504,100.300003,4.8824,37.785
3/20/2017,11.34,28.110001,101.07,161.69,0.23,-0.4504,100.410004,4.8824,78.69
3/21/2017,12.47,30.57,21.68,184.47,0.23,-0.4504,99.809998,4.8824,102.03
3/22/2017,12.81,30.049999,5.4,65.8,0.23,-0.4504,99.68,4.8824,56.535
3/23/2017,13.12,29.790001,10.65,48.67,0.23,-0.4504,99.760002,4.8824,51.375
3/24/2017,12.96,30.99,12.99,106.37,0.23,-0.2389,99.629997,4.8824,76.365
3/27/2017,12.5,30.780001,8.73,83.12,0.23,-0.2389,99.169998,4.8824,84.69
3/28/2017,11.53,29.92,6.73,89.73,0.23,-0.2389,99.709999,4.8824,81.705
3/29/2017,11.42,28.540001,10.29,66.64,0.23,-0.2389,100,4.8824,71.925
3/30/2017,11.54,27.82,5.11,91.55,0.23,-0.2389,100.410004,4.8824,84.975
3/31/2017,12.37,27.59,5.99,221.37,0.12,-0.466,100.349998,4.8824,83.565
4/3/2017,12.38,26.889999,50.65,115.76,0.12,-0.466,100.540001,4.35244,102.555
4/4/2017,11.79,27.969999,6.5,103.95,0.12,-0.466,100.540001,4.35244,79.92
4/5/2017,12.89,27.73,4.94,75.28,0.12,-0.466,100.559998,4.35244,82.56
4/6/2017,12.39,26.790001,15.45,82.38,0.12,-0.466,100.669998,4.35244,81.63
4/7/2017,12.87,27.459999,17.26,67.93,0.12,-0.4187,101.18,4.35244,58.83
4/10/2017,14.05,26.709999,9.12,118.06,0.12,-0.4187,101.019997,4.35244,45.75
4/11/2017,15.07,27.27,7.33,41.86,0.12,-0.4187,100.709999,4.35244,45.75
4/12/2017,15.77,26.92,10.98,79.49,0.12,-0.4187,100.779999,4.35244,45.75
4/13/2017,15.96,26.02,9.8,59.73,0.12,-0.4187,100.559998,4.35244,45.75
4/17/2017,14.66,25.799999,108.62,119.99,0.12,-0.2809,100.300003,4.35244,45.75
4/18/2017,14.42,26.879999,53.55,71.39,0.12,-0.2809,99.5,4.35244,45.75
4/19/2017,14.93,29.809999,5.1,93.31,0.12,-0.2809,99.739998,4.35244,45.75
4/20/2017,14.15,27.959999,14.66,55.86,0.12,-0.2809,99.779999,4.35244,45.75
4/21/2017,14.63,30.059999,5.84,124.51,0.12,-0.263,99.980003,4.35244,45.75
4/24/2017,10.84,29.879999,29.85,144.04,0.12,-0.263,99.089996,4.35244,45.75
4/25/2017,10.76,29.389999,49.13,58.82,0.12,-0.263,98.82,4.35244,45.75
4/26/2017,10.85,29.32,14.59,70.4,0.12,-0.263,98.959999,4.35244,45.75
4/27/2017,10.36,29.879999,10.68,63.06,0.12,-0.263,99.080002,4.35244,45.75
4/28/2017,10.82,28.549999,6.1,62.79,0.12,-0.6794,99.050003,4.35244,45.75
5/1/2017,10.11,29.42,8.53,97.49,0.05,-0.6794,99.139999,3.71268,45.75
5/2/2017,10.59,32.23,6.92,89.58,0.05,-0.6794,98.980003,3.71268,45.75
5/3/2017,10.68,32.799999,5.18,86.79,0.05,-0.6794,99.209999,3.71268,45.75
5/4/2017,10.46,34.669998,5.04,184.47,0.05,-0.6794,98.760002,3.71268,45.75
5/5/2017,10.57,33.830002,24.46,72.21,0.05,-0.5594,98.650002,3.71268,9.555
5/8/2017,9.77,33.849998,19.16,113.15,0.05,-0.5594,99.150002,3.71268,46.17
5/9/2017,9.96,34.209999,7.69,84.95,0.05,-0.5594,99.589996,3.71268,25.725
5/10/2017,10.21,34.02,5.7,67.32,0.05,-0.5594,99.669998,3.71268,39.015
5/11/2017,10.6,33.720001,21.78,49.78,0.05,-0.5594,99.620003,3.71268,60.615
5/12/2017,10.4,33.720001,33.31,129.4,0.05,-0.6646,99.25,3.71268,36.795
5/15/2017,10.42,33.099998,97.64,169.44,0.05,-0.6646,98.910004,3.71268,34.545
5/16/2017,10.65,33.439999,7.74,118,0.05,-0.6646,98.110001,3.71268,38.205
5/17/2017,15.59,33.900002,35.32,62.79,0.05,-0.6646,97.419998,3.71268,29.715
5/18/2017,14.66,32.799999,43.71,89.48,0.05,-0.6646,97.879997,3.71268,37.785
5/19/2017,12.04,29.76,20.21,87.23,0.05,-0.4404,97.150002,3.71268,78.69
5/22/2017,10.93,30.59,43.9,83.62,0.05,-0.4404,96.980003,3.71268,102.03
5/23/2017,10.72,31.77,7.75,64.98,0.05,-0.4404,97.349998,3.71268,56.535
5/24/2017,10.02,30.940001,6.05,76.1,0.05,-0.4404,97.239998,3.71268,51.375
5/25/2017,9.99,33.029999,5.65,51.65,0.05,-0.4404,97.25,3.71268,76.365
5/26/2017,9.81,30.040001,6.88,62.91,0.05,-0.6756,97.400002,3.71268,84.69
5/30/2017,10.38,30.299999,9.16,45.36,0.05,-0.6756,97.279999,3.71268,81.705
5/31/2017,10.41,32.290001,302.37,168.16,-0.08,-0.6756,96.919998,3.71268,71.925
6/1/2017,9.89,31.190001,5.84,100.04,-0.08,-0.6756,97.199997,3.28114,84.975
6/2/2017,9.75,32.470001,7,61.36,-0.08,-0.6053,96.720001,3.28114,83.565
6/5/2017,10.07,33.709999,11.26,274.58,-0.08,-0.6053,96.800003,3.28114,102.555
6/6/2017,10.45,32.119999,8,85.3,-0.08,-0.6053,96.639999,3.28114,79.92
6/7/2017,10.39,34.23,6.05,46.07,-0.08,-0.6053,96.75,3.28114,82.56
6/8/2017,10.16,33.84,17.41,33.16,-0.08,-0.6053,96.919998,3.28114,81.63
6/9/2017,10.7,32.59,7.2,65.8,-0.08,-0.7205,97.269997,3.28114,58.83
6/12/2017,11.46,33.950001,11.26,98.63,-0.08,-0.7205,97.139999,3.28114,45.75
6/13/2017,10.42,32.34,8.25,144.57,-0.08,-0.7205,96.980003,3.28114,45.75
6/14/2017,10.64,32.02,6.09,48.72,-0.08,-0.7205,96.940002,3.28114,45.75
6/15/2017,10.9,31.9,5.87,67.05,-0.08,-0.7205,97.43,3.28114,45.75
6/16/2017,10.38,27.93,7.25,80.07,-0.08,-0.7275,97.160004,3.28114,45.75
6/19/2017,10.37,30.34,11.63,75.3,-0.08,-0.7275,97.529999,3.28114,45.75
6/20/2017,10.86,32.490002,8.44,93.24,-0.08,-0.7275,97.75,3.28114,45.75
6/21/2017,10.75,33.32,12.25,90.96,-0.08,-0.7275,97.559998,3.28114,45.75
6/22/2017,10.48,32.650002,12.01,93.79,-0.08,-0.7275,97.540001,3.28114,45.75
6/23/2017,10.02,31.92,7.24,135.04,-0.08,-0.4862,97.300003,3.28114,45.75
6/26/2017,9.9,31.77,23.59,44.92,-0.08,-0.4862,97.43,3.28114,45.75
6/27/2017,11.06,32.279999,8.73,93.1,-0.08,-0.4862,96.470001,3.28114,45.75
6/28/2017,10.03,30.799999,12.83,95.31,-0.08,-0.4862,96.050003,3.28114,45.75
6/29/2017,11.44,30.459999,6.14,65.45,-0.08,-0.4862,95.629997,3.28114,45.75
6/30/2017,11.18,28.700001,29.37,111.89,0.14,-0.6069,95.660004,3.28114,45.75
7/3/2017,11.22,30.26,24.26,101.66,0.14,-0.6069,96.199997,3.45022,45.75
7/5/2017,11.07,32.610001,28.52,57.04,0.14,-0.6069,96.290001,3.45022,45.75
7/6/2017,12.54,32.82,12.54,76.45,0.14,-0.6069,95.82,3.45022,9.555
7/7/2017,11.19,33.169998,45.94,160.41,0.14,-0.6774,96.010002,3.45022,46.17
7/10/2017,11.11,33.23,11.62,92.94,0.14,-0.6774,96.050003,3.45022,25.725
7/11/2017,10.89,33.610001,17.21,85.23,0.14,-0.6774,95.739998,3.45022,39.015
7/12/2017,10.3,32.48,12.68,70.04,0.14,-0.6774,95.790001,3.45022,60.615
7/13/2017,9.9,31.76,6.23,73.54,0.14,-0.6774,95.730003,3.45022,36.795
7/14/2017,9.51,30.280001,22.3,90.61,0.14,-0.5801,95.110001,3.45022,34.545
7/17/2017,9.82,30.610001,34.73,92.6,0.14,-0.5801,95.129997,3.45022,38.205
7/18/2017,9.89,29.959999,16.66,88.82,0.14,-0.5801,94.660004,3.45022,29.715
7/19/2017,9.79,29.549999,6.43,51.42,0.14,-0.5801,94.800003,3.45022,37.785
7/20/2017,9.58,29.25,6.13,100.4,0.14,-0.5801,94.269997,3.45022,78.69
7/21/2017,9.36,29.25,7.41,73.36,0.14,-0.6803,93.940002,3.45022,102.03
7/24/2017,9.43,29.24,512.25,305.98,0.14,-0.6803,93.980003,3.45022,56.535
7/25/2017,9.43,29.18,148.18,162.68,0.14,-0.6803,94.050003,3.45022,51.375
7/26/2017,9.6,29.440001,12.77,80.27,0.14,-0.6803,93.669998,3.45022,76.365
7/27/2017,10.11,29.809999,5.9,40.48,0.14,-0.6803,93.860001,3.45022,84.69
7/28/2017,10.29,29.860001,7.44,45.32,0.14,-0.7671,93.260002,3.45022,81.705
7/31/2017,10.26,30.84,11.81,80.96,0.16,-0.7671,92.860001,3.45022,71.925
8/1/2017,10.09,30.540001,8.44,70.77,0.16,-0.7671,93.029999,3.85624,84.975
8/2/2017,10.28,30.43,12.55,57.38,0.16,-0.7671,92.830002,3.85624,83.565
8/3/2017,10.44,29.65,6.16,61,0.16,-0.7671,92.809998,3.85624,102.555
8/4/2017,10.03,28.530001,7.29,63.9,0.16,-0.6317,93.540001,3.85624,79.92
8/7/2017,9.93,28.73,10.57,96.65,0.16,-0.6317,93.43,3.85624,82.56
8/8/2017,10.96,29.440001,16.59,56.87,0.16,-0.6317,93.639999,3.85624,81.63
8/9/2017,11.11,29.059999,12.54,62.08,0.16,-0.6317,93.519997,3.85624,58.83
8/10/2017,16.04,29.27,12.49,66.59,0.16,-0.6317,93.400002,3.85624,45.75
8/11/2017,15.51,28.41,29.36,41.93,0.16,-0.479,93.07,3.85624,45.75
8/14/2017,12.33,29.16,35.02,88.94,0.16,-0.479,93.459999,3.85624,45.75
8/15/2017,12.04,29.309999,25.33,86.83,0.16,-0.479,93.849998,3.85624,45.75
8/16/2017,11.74,29.18,18.79,47.71,0.16,-0.479,93.489998,3.85624,45.75
8/17/2017,15.55,29.309999,5.97,56.82,0.16,-0.479,93.620003,3.85624,45.75
8/18/2017,14.26,27.530001,43.2,60.34,0.16,-0.4587,93.43,3.85624,45.75
8/21/2017,13.19,28.77,591.21,60.63,0.16,-0.4587,93.099998,3.85624,45.75
8/22/2017,11.35,27.969999,32.5,74.28,0.16,-0.4587,93.550003,3.85624,45.75
8/23/2017,12.25,27.799999,18.13,69.07,0.16,-0.4587,93.150002,3.85624,45.75
8/24/2017,12.23,28.370001,5.93,42.9,0.16,-0.4587,93.279999,3.85624,45.75
8/25/2017,11.28,28.879999,40.59,72.15,0.16,-0.4801,92.739998,3.85624,45.75
8/28/2017,11.32,30.389999,31.7,80.49,0.16,-0.4801,92.209999,3.85624,45.75
8/29/2017,11.7,30.49,7.92,81.46,0.16,-0.4801,92.349998,3.85624,45.75
8/30/2017,11.22,29.780001,11.61,42.02,0.16,-0.4801,92.879997,3.85624,45.75
8/31/2017,10.59,29.1,16.26,43.34,0.45,-0.4801,92.669998,3.85624,45.75
9/1/2017,10.13,28.969999,6.29,57.53,0.45,-0.5274,92.809998,4.36114,45.75
9/5/2017,12.23,29.58,8.12,142.33,0.45,-0.5274,92.309998,4.36114,45.75
9/6/2017,11.63,30.07,23.38,198.18,0.45,-0.5274,92.290001,4.36114,9.555
9/7/2017,11.55,29.73,5.4,88.44,0.45,-0.5274,91.529999,4.36114,46.17
9/8/2017,12.12,29.49,6.47,68.98,0.45,-0.4196,91.330002,4.36114,25.725
9/11/2017,10.73,27.73,10.3,94.13,0.45,-0.4196,91.860001,4.36114,39.015
9/12/2017,10.58,27.59,7.75,59.02,0.45,-0.4196,91.910004,4.36114,60.615
9/13/2017,10.5,26.620001,5.85,71.31,0.45,-0.4196,92.519997,4.36114,36.795
9/14/2017,10.44,26.09,5.45,120.33,0.45,-0.4196,92.120003,4.36114,34.545
9/15/2017,10.17,26.65,6.33,72.36,0.45,-0.7604,91.870003,4.36114,38.205
9/18/2017,10.15,27.530001,10,68.55,0.45,-0.7604,92.050003,4.36114,29.715
9/19/2017,10.18,25.76,7.65,58.25,0.45,-0.7604,91.790001,4.36114,37.785
9/20/2017,9.78,26.99,5.73,52.37,0.45,-0.7604,92.510002,4.36114,78.69
9/21/2017,9.67,26.299999,5.38,55.35,0.45,-0.7604,92.260002,4.36114,102.03
9/22/2017,9.59,26.389999,6.37,63.09,0.45,-0.7911,92.169998,4.36114,56.535
9/25/2017,10.21,26.93,10.25,105.42,0.45,-0.7911,92.650002,4.36114,51.375
9/26/2017,10.17,27.799999,83.96,58.14,0.45,-0.7911,92.970001,4.36114,76.365
9/27/2017,9.87,27.290001,5.75,63.54,0.45,-0.7911,93.360001,4.36114,84.69
9/28/2017,9.55,27.18,5.52,103.05,0.45,-0.7911,93.089996,4.36114,81.705
9/29/2017,9.51,26.83,57.78,107.61,0.45,-0.7055,93.080002,4.36114,71.925
10/2/2017,9.45,27.719999,9.89,75.31,0.56,-0.7055,93.559998,4.04152,84.975
10/3/2017,9.51,27.950001,7.65,52.47,0.56,-0.7055,93.57,4.04152,83.565
10/4/2017,9.63,27.040001,17.21,48.06,0.56,-0.7055,93.459999,4.04152,102.555
10/5/2017,9.19,26.450001,5.38,40.99,0.56,-0.7055,93.959999,4.04152,79.92
10/6/2017,9.65,27.59,25.71,85.68,0.56,-0.7651,93.800003,4.04152,82.56
10/9/2017,10.33,27.32,20.5,42.94,0.56,-0.7651,93.739998,4.04152,81.63
10/10/2017,10.08,26.540001,7.52,74.46,0.56,-0.7651,93.290001,4.04152,58.83
10/11/2017,9.85,26.43,21.89,60.44,0.56,-0.7651,92.959999,4.04152,45.75
10/12/2017,9.91,25.85,5.49,37.61,0.56,-0.7651,93.120003,4.04152,45.75
10/13/2017,9.61,25.73,6.21,63.88,0.56,-0.6929,93.089996,4.04152,45.75
10/16/2017,9.91,26.32,39.75,98.42,0.56,-0.6929,93.279999,4.04152,45.75
10/17/2017,10.31,25.870001,7.63,49.38,0.56,-0.6929,93.489998,4.04152,45.75
10/18/2017,10.07,26.41,5.59,100.11,0.56,-0.6929,93.360001,4.04152,45.75
10/19/2017,10.05,26.299999,27.07,82.48,0.56,-0.6929,93.269997,4.04152,45.75
10/20/2017,9.97,24.51,12.58,62.32,0.56,-0.7658,93.699997,4.04152,45.75
10/23/2017,11.07,25.08,77.31,136.2,0.56,-0.7658,93.940002,4.04152,45.75
10/24/2017,11.16,25.6,7.52,37.25,0.56,-0.7658,93.959999,4.04152,45.75
10/25/2017,11.23,25.440001,5.64,60.11,0.56,-0.7658,93.709999,4.04152,45.75
10/26/2017,11.3,25.219999,5.36,114.37,0.56,-0.7658,94.610001,4.04152,45.75
10/27/2017,9.8,25.18,12.4,87.39,0.56,-0.8043,94.919998,4.04152,45.75
10/30/2017,10.5,25.33,49.9,64.62,0.56,-0.8043,94.489998,4.04152,45.75
10/31/2017,10.18,25.309999,31.12,50.39,0.8,-0.8043,94.550003,4.04152,45.75
11/1/2017,10.2,25.65,28.24,66.7,0.8,-0.8043,94.82,4.34498,45.75
11/2/2017,9.93,25.65,27.31,85.31,0.8,-0.8043,94.690002,4.34498,45.75
11/3/2017,9.14,24.82,12.69,103.89,0.8,-0.6893,94.940002,4.34498,9.555
11/6/2017,9.4,26.85,10.1,92.35,0.8,-0.6893,94.720001,4.34498,46.17
11/7/2017,9.89,28.75,60.57,100.93,0.8,-0.6893,94.910004,4.34498,25.725
11/8/2017,9.78,27.99,105.19,67.48,0.8,-0.6893,94.870003,4.34498,39.015
11/9/2017,10.5,28.370001,10.68,65.11,0.8,-0.6893,94.440002,4.34498,60.615
11/10/2017,11.29,29.4,24.84,56.77,0.8,-0.6835,94.389999,4.34498,36.795
11/13/2017,11.5,30.219999,29.53,134.97,0.8,-0.6835,94.489998,4.34498,34.545
11/14/2017,11.59,30.08,7.65,107.88,0.8,-0.6835,93.830002,4.34498,38.205
11/15/2017,13.13,29.84,5.65,58.1,0.8,-0.6835,93.809998,4.34498,29.715
11/16/2017,11.76,28.42,11,83.79,0.8,-0.6835,93.93,4.34498,37.785
11/17/2017,11.43,26.959999,6.31,98.62,0.8,-0.7057,93.660004,4.34498,78.69
11/20/2017,10.65,27.18,9.94,79.5,0.8,-0.7057,94.080002,4.34498,102.03
11/21/2017,9.73,26.639999,29.51,199.49,0.8,-0.7057,93.949997,4.34498,56.535
11/22/2017,9.88,26.83,5.79,52.93,0.8,-0.7057,93.220001,4.34498,51.375
11/24/2017,9.67,26.879999,15.26,34.88,0.8,-0.8399,92.760002,4.34498,76.365
11/27/2017,9.87,28.360001,10.21,31.11,0.8,-0.8399,92.900002,4.34498,84.69
11/28/2017,10.03,28.129999,374.38,206.63,0.8,-0.8399,93.260002,4.34498,81.705
11/29/2017,10.7,28.02,5.69,103.98,0.8,-0.8399,93.260002,4.34498,71.925
11/30/2017,11.28,25.950001,5.55,101.48,0.87,-0.8399,93.010002,4.34498,84.975
12/1/2017,11.43,23.73,26.86,86.95,0.87,-0.8152,92.900002,4.25986,83.565
12/4/2017,11.68,23.68,20.41,101.07,0.87,-0.8152,93.190002,4.25986,102.555
12/5/2017,11.33,23.129999,68.33,95.44,0.87,-0.8152,93.379997,4.25986,79.92
12/6/2017,11.02,23.129999,5.84,57.79,0.87,-0.8152,93.610001,4.25986,82.56
12/7/2017,10.16,23.129999,16.87,40.69,0.87,-0.8152,93.800003,4.25986,81.63
12/8/2017,9.58,23.85,6.67,63.52,0.87,-0.7423,93.900002,4.25986,58.83
12/11/2017,9.34,22.959999,10.69,81.46,0.87,-0.7423,93.870003,4.25986,45.75
12/12/2017,9.92,22.84,7.93,66.43,0.87,-0.7423,94.099998,4.25986,45.75
12/13/2017,10.18,23.49,17.07,52.01,0.87,-0.7423,93.43,4.25986,45.75
12/14/2017,10.49,23,22.81,32.59,0.87,-0.7423,93.489998,4.25986,45.75
12/15/2017,9.42,21.25,82.57,104.84,0.87,-0.7041,93.93,4.25986,45.75
12/18/2017,9.53,18.43,41.47,94.77,0.87,-0.7041,93.699997,4.25986,45.75
12/19/2017,10.03,18.879999,8.01,82.4,0.87,-0.7041,93.470001,4.25986,45.75
12/20/2017,9.72,19.459999,5.56,57.2,0.87,-0.7041,93.349998,4.25986,45.75
12/21/2017,9.62,17.860001,39.72,92.94,0.87,-0.7041,93.279999,4.25986,45.75
12/22/2017,9.9,19.26,7.34,72.69,0.87,-0.7394,93.349998,4.25986,45.75
12/26/2017,10.25,20.99,41.35,106.31,0.87,-0.7394,93.260002,4.25986,45.75
12/27/2017,10.47,20.639999,13.95,58.44,0.87,-0.7394,93.029999,4.25986,45.75
12/28/2017,10.18,20.709999,12.77,63.24,0.87,-0.7394,92.599998,4.25986,45.75
12/29/2017,11.04,21.32,23.07,146.43,0.87,-0.575,92.120003,4.25986,45.75
1/2/2018,9.77,22.73,9.12,111.2,0.72,-0.575,91.849998,4.2074,45.75
1/3/2018,9.15,22.75,12.52,52.45,0.72,-0.575,92.160004,4.2074,45.75
1/4/2018,9.22,22.120001,70.37,243.48,0.72,-0.575,91.849998,4.2074,45.75
1/5/2018,9.22,22.299999,34.79,108.68,0.72,-0.7303,91.949997,4.2074,45.75
1/8/2018,9.52,21.9,9.66,77.28,0.72,-0.7303,92.330002,4.2074,9.555
1/9/2018,10.08,22.959999,7.52,157.58,0.72,-0.7303,92.529999,4.2074,46.17
1/10/2018,9.82,23.52,23.41,89.18,0.72,-0.7303,92.330002,4.2074,25.725
1/11/2018,9.88,23.52,5.75,111.72,0.72,-0.7303,91.849998,4.2074,39.015
1/12/2018,10.16,23.52,12.85,107.69,0.72,-0.8143,90.970001,4.2074,60.615
1/16/2018,11.66,26.41,32.33,61.57,0.72,-0.8143,90.389999,4.2074,36.795
1/17/2018,11.91,24.700001,11.59,61.83,0.72,-0.8143,90.540001,4.2074,34.545
1/18/2018,12.22,24.379999,5.63,115.86,0.72,-0.8143,90.5,4.2074,38.205
1/19/2018,11.27,21.200001,20.46,88.34,0.72,-0.7492,90.57,4.2074,29.715
1/22/2018,11.03,22.030001,30.07,110.72,0.72,-0.7492,90.400002,4.2074,37.785
1/23/2018,11.1,22.34,36.23,74.52,0.72,-0.7492,90.120003,4.2074,78.69
1/24/2018,11.47,23.93,10.65,93.27,0.72,-0.7492,89.209999,4.2074,102.03
1/25/2018,11.58,22.35,31.49,77.97,0.72,-0.7492,89.389999,4.2074,56.535
1/26/2018,11.08,22.290001,18.43,110,0.72,-0.759,89.07,4.2074,51.375
1/29/2018,13.84,22.73,44.75,85.23,0.72,-0.759,89.309998,4.2074,76.365
1/30/2018,14.79,22.9,41.47,68.45,0.72,-0.759,89.190002,4.2074,84.69
1/31/2018,13.54,22.23,27.74,71.84,0.6,-0.759,89.129997,4.2074,81.705
2/1/2018,13.47,22.24,16.34,49.78,0.6,-0.759,88.669998,4.45316,71.925
2/2/2018,17.31,23.799999,25.71,61.2,0.6,-0.6185,89.199997,4.45316,84.975
2/5/2018,37.32,25.91,31.03,145.79,0.6,-0.6185,89.550003,4.45316,83.565
2/6/2018,29.98,26.59,129.13,92.59,0.6,-0.6185,89.589996,4.45316,102.555
2/7/2018,27.73,26.790001,49.18,58.29,0.6,-0.6185,90.260002,4.45316,79.92
2/8/2018,33.46,29.5,54.51,89.29,0.6,-0.6185,90.230003,4.45316,82.56
2/9/2018,29.06,29.85,57.46,82.68,0.6,0.0215,90.440002,4.45316,81.63
2/12/2018,25.61,29.42,48.26,80.89,0.6,0.0215,90.209999,4.45316,58.83
2/13/2018,24.97,30.389999,14.08,104.55,0.6,0.0215,89.699997,4.45316,45.75
2/14/2018,19.26,27.73,5.3,107.01,0.6,0.0215,89.120003,4.45316,45.75
2/15/2018,19.13,27.57,5.29,88.63,0.6,0.0215,88.589996,4.45316,45.75
2/16/2018,19.46,26.969999,12.44,80.52,0.6,-0.3691,89.099998,4.45316,45.75
